dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
xes3g5m,temporal,bkt,sparse,0.49922601358776153,0.0,0.2906396255850234,0.0,23.615208872629676,0.0,0.8552626841914462,0.0,0.753588143525741,0.0,0.7314742589703588,0.0,0.12225788001878887,0.0,0.6092165966424206,0.0,2.1769085068807266e-07,0.0
xes3g5m,temporal,bkt,strict_cold_start,0.4957020332605907,0.0,0.33722364103151553,0.0,21.366334554949198,0.0,0.8182686726751315,0.0,0.6763508823945608,0.0,0.6695636206815226,0.0,0.16755424792529386,0.0,0.5020214001802482,0.0,1.2027424019486198e-05,0.0
xes3g5m,temporal,bkt,very_sparse,0.5085976714225428,0.0,0.3426851294400963,0.0,21.47157907807756,0.0,0.8247470558911274,0.0,0.7031005418422637,0.0,0.6802077062010837,0.0,0.1408336121258999,0.0,0.539404995618602,0.0,3.090154341824137e-05,0.0
xes3g5m,temporal,dkt,dense,0.6643152899993918,0.004859158253214286,0.7644888499543526,0.012234715779020171,0.6167640881293625,0.06994793163987117,0.41939866967948697,0.013218545515115024,0.12191706407973994,0.029127550927937364,0.1760408524168694,0.010871911502869069,0.15633763540880563,0.0,0.029111053317218267,0.010921714857260218,0.00935168856296399,0.0008020972685759957
xes3g5m,temporal,dkt,medium,0.6112821455358267,0.03974412032858758,0.6243995860812084,0.04151906532765934,1.0722365494146173,0.2805359949506096,0.5293117618228317,0.045382957727284866,0.27146514127995375,0.0569993078133531,0.2818872852473872,0.04750771903832744,0.1691434038109366,0.0,0.11908353597860073,0.04579023523416427,0.005920201794025904,0.003295856123070488
xes3g5m,temporal,dkt,sparse,0.5977009173516389,0.06679914478666306,0.814151536197374,0.030893023759256927,0.8668651063101813,0.3066348924181867,0.3904999741683992,0.030516187168405467,0.13422711056489298,0.05228534088234249,0.15326626122493475,0.024496082400531832,0.12018131471170389,0.0,0.03742402487848116,0.02219975691826617,0.004185979336077004,0.0028941529249402274
xes3g5m,temporal,dkt,strict_cold_start,0.48903472568298434,0.030813831729375803,0.502074632454884,0.028405671689964763,0.7057809868869137,0.007692727251868959,0.5060966259805155,0.00373936244251467,0.2882535406100057,0.007045934735139896,0.2561454471884255,0.003800630023287965,0.1673438116386551,0.0,0.08898548053071303,0.0036785876323406565,0.0005412946665133164,0.0002046778662177743
xes3g5m,temporal,dkt,very_sparse,0.6607589119808784,0.11337370823787435,0.8047586347220103,0.03505645140991191,0.49344754427350823,0.056258715648660855,0.38296577125707953,0.02792709569328765,0.09898781138799144,0.040015501530513205,0.1473127175160815,0.0215947054032307,0.1404433439215381,0.0,0.01825764131237466,0.014607681263524186,0.011181793396906147,0.009379594481468355
xes3g5m,temporal,simplekt,dense,0.6697189990071597,0.010670366702762384,0.7559004562501119,0.015427225000026317,0.8766246898612252,0.20008003492259782,0.4400693956941748,0.023631048556289638,0.15687060183329726,0.046274958461976795,0.1941264284065276,0.019896681482181933,0.15633763540880563,0.0,0.04719179658766661,0.018591478235116192,0.009077759270428566,0.0014649258612396364
xes3g5m,temporal,simplekt,medium,0.6188354936060668,0.021271618512481476,0.6413952255188142,0.036903378153669994,1.4190963023517416,0.42507048502249156,0.5297693788744104,0.03494976096586844,0.27125449619578307,0.04272956200038329,0.28167349961928806,0.03621877642462431,0.1691434038109366,0.0,0.11891554799904802,0.033709523344266766,0.006140060267476642,0.0027555174580686115
xes3g5m,temporal,simplekt,sparse,0.6975068996860835,0.020629542186650574,0.8142176803254291,0.01915204055919831,1.018925139584199,0.3271255986958636,0.397883756647842,0.021643401585617013,0.1478971634561906,0.02413827821189846,0.1587018478310294,0.01703290506880859,0.12018131471170389,0.0,0.04670553571779152,0.016671087627983788,0.007824132745186464,0.001610221364574922
xes3g5m,temporal,simplekt,strict_cold_start,0.5198699444512586,0.03862765752000267,0.5341281684061278,0.04371227298188499,0.7187421461612762,0.04633616027376777,0.5100842393646429,0.019161411895561455,0.2853073721449623,0.01730716283161042,0.26049189766973246,0.01962072334962109,0.1673438116386551,0.0,0.0939930489473328,0.018970168169126226,0.0011351826046791548,0.0009089764553618145
xes3g5m,temporal,simplekt,very_sparse,0.7059866039354742,0.05974925723668962,0.8300078844295234,0.00902670701903055,0.5423933901928785,0.08784790842331314,0.37550659969734707,0.013573732648385616,0.10353558748921911,0.019468633081117497,0.14115874493127187,0.010115754616051674,0.1404433439215381,0.0,0.013096045626904444,0.003666976719352376,0.011710089632945819,0.006368349635484736
